reviewer_name,rating,date,review_text
Monas Safir,5,setahun lalu,"Pengamen yang meresahkan, banyak banget pengamen, selisih 1 stand sudah ada yg baru lagi mengamen, di dalam juga banyak banget pengamen, suasana jadi canggung tak nyaman  "
Betris Nur Afifah,5,2 tahun lalu,"Masjid yg selalu ramai, alhamdulillah. Nyaman ada tempat penitipan, ada tempat taruh sandal tp masih kurang banyak. sarung dan mukenah bisa pinjam, disediakan banyak dan layak. Untuk di dlm masjid menurut saya bagus hanya lampunya kurang terang. parkir aman ada atm juga dan lokasi strategis.  "
Kandang Design,5,4 tahun lalu,"halo Traveler yang berasal dari luar Kota Wisata Batu, pasti menjadi suatu kewajiban untuk mampir ke Alun-alun kota, kalau sedang berkunjung ke sini. alun alun ini merupakan salah satu ikon wisata di kota Batu. Selain itu, Alun-alun ini menjadi taman kota pertama di Indonesia yang berkonsep sebagai sarana rekreasi umum dengan wahana permainan yang menarik, yaitu berupa bianglala yang sangat megah.ayo buruan nang KWB  "
Nhia Nada,5,4 tahun lalu,"Selalu gak bakal bosen ke sini. Adanya covid19 tetap ngebuat tempat wisata ini selalu eksis. Dibagian selatan alun2 masih ada jajanan dan tempat beli oleh2. Jangan lupa dekat masjid, karena namanya alun2.,jadi pasti ada masjid donk. Anw... Jangan jauh2 kalau mau cari tempat refreshing gratisan. Cukup bayar parkir, klo laper tinggal rogoh kocek di sekitaran  "
nina sc,4,2 tahun lalu,"Bagus... cocok untuk wisata kuliner, byk tersedia jajanan dgn harga ramah d kantong, byk tersedia fasilitas bermain anak2 dan keluarga... pengunjung selalu byk setiap harinya  4 "
Yuli lia,5,setahun lalu,"Bersih, nyaman, di sekitar aloon-aloon banyak pilihan oleh oleh khas batu  "
Sylvia M.A,5,2 tahun lalu, 
Farid Hidayat,3,4 tahun lalu,"Alun-alun Kota Wisata Batu telah menerapkan protokol kesehatan melawan Covid-19 Dengan hanya membuka satu pintu masuk, untuk tempatnya bersih dan luas, ada area playground untuk anak-anak, dan wahana bermain semuanya beroperasi dengan baik, seperti bianglala, kemudi putar, kereta wisata, dan bendi (kuda). Ada figur robotnya juga. Bagus dan menarik untuk dikunjungi.  1 "
Haqiqi Nur Fitria,4,10 bulan lalu,"healing yg murah, sayangnya bianglala enggak bisa beroperasi (rusak)  "
Natasya AsyaSilvy,5,setahun lalu,Kesana waktu malem parkiran full (parkiran mobil) bgt untung tetep dapet walau muter muter nunggu parkiran kosong sampek 3 kali hahaha makannya emg enk bgt si candu walau sering kesini pgn terus kesini cuma parkirannya yg bikin agak males tapi ttep kalau uda niat kesini ya muter muter aja sampek dapet parkiran hehe  
Shinta Rahayu,5,6 hari lalu,BARU  
dimas ilmi,4,3 tahun lalu,"salah satu tempat tujuan rekom buat yg ke jatim. banyak jajanan, ada gondola juga, tiket naik gondolanya juga murah cuma 5k per orang. dan kalau bisa pad malem minggu dateng dari sore aja, kalau kemaleman udah keramean hehe.  1 "
Steve L,5,3 minggu lalu,"BARU Kesini waktu weekend, untuk variasi makanan banyak tinggal pilih, suasana juga sejuk adem  "
shining star,5,2 bulan lalu,Alun alun kota yang asri banyak penjual makanan disini  
al hijaz indowisata gresik,5,seminggu lalu,BARU Bnyak aneka kuliner ..jaln jaln santai di malam hari lumyan rame  
Safina Najah,5,2 tahun lalu, 5 
Feb Agum Mega Gumelar,5,2 tahun lalu,"Tmpt dan makanan oke cmn kasih saran buat pemkot buat pengamennya terlalu banyak mungkin bisa displin kan,masak iya baru duduk udh lbh 3 pengamen yg nyamperin,klo ga dikasih malah ditungguin kyk pemalakan...  "
Kiki MD,5,4 tahun lalu,"Serius sesuai protokol kesehatan yah gaes. Kudu pakai masker yaaa, aman untuk anak-anak. Aman untuk lingkungan terhindar dari pak-bapak peroko'. Salut buat pengelola Alun-alun Batu  "
Astia Nurrahmayanti,5,3 tahun lalu,"Tempatnya strategis, dekat dg beragam penginapan dan masjid besar. Ada sentra wisata kuliner juga. Di dekatnya juga tersedia indomaret dan pusat oleh-oleh. Kalau saat pandemi, pintu masuk akan diperiksa suhu (itu waktu terkahir kali saya ke sana). Terdapat bianglala yg besar, cocok untuk melihat pemandangan Kota Batu dari ketinggian dg jelas.  4 "
OKTAFIA NURAZIZAH,3,4 tahun lalu,"Hari rame banget disana, tapi tetap aman kok, karena selalu di ingatkan untuk mematuhi protokol kesehatan  "
lily mooi,5,3 tahun lalu, 1 
yazid lope,5,2 tahun lalu, 
Rattna Ratz,5,2 tahun lalu,Tempat kenangan sama mantan. Awkwk Pengen naik bianglala. Tpi bukanya yg pas malem habis isya. Keburu pulang. Semoga next time bisa naik dehh. Xixixi  
Ayam Geprek Pinggir Kali,5,3 tahun lalu,"Tempat jajan paling komplit dan enak, paling unik yaitu waffle ice harga 20ribu sudah termasuk topping dan bisa milih bebas. Bawa uang 120 cuma dapat waffle ice cream, putu, tahu petis, loklpk atau sundukan, dll.  1 "
Joya Thasya,5,setahun lalu,"selaluu rame kalo kesinii, sekarang udh ad playground, jadii kids friendly bgt. deket juga sama food court batu, yg banyak pilihan makanannya mulai makanan berat, sama cemilan yang pedes, manis, es krim dll. malming rame kooo.  2 "
Nur Aisyiyah,5,3 tahun lalu,Tempat liburan gratis bersih terawat dan untuk masuk skrg harus pake bukti vaksin.krng lengkap rasanya kalo ke malang tanpa mampir ke alun alun batu  2 
Niar Puji Cayati,5,3 tahun lalu,"Selalu jadi tempat singgah terfavorit saat berkunjung ke kota Batu, selain bisa menikmati keindahan kota batu dari atas bianglala, kita juga bisa kuliner makanan yang ada di sekitar alun"" dengan harga yang cukup terjangkau dan beraneka ragam.  "
Exit Juno,4,2 tahun lalu,"Tempat bersih, depan masjid, banyak aneka kuliner, ada arena bermain untuk anak² juga  "
Dinda Rosalin,5,setahun lalu,Best bgt alun2 batu. Cukup buat kulineran kalo di batu atau sekedar nongkrong tipis² Pilihan kuliner macem² tapi kenapa banyang stand yg menjual makanan yg sama? Sebaiknya lebih kreatif lagi ajaa  
Eko Trisdianto,2,seminggu lalu,BARU Tukang parkir nya getok harga. Motor ditarik 5000  
indana zulfa,5,7 bulan lalu,Selalu jadi tempat ternyaman pas ke batu  
067 muhammad burhanudin muzaqi,5,setahun lalu, 
Agung Wisnuari,5,setahun lalu,berletak di jantung kota wisata batu. rekeasi singkat dengan pemandangan kehidupan masyarakat sekitar. berdekatan dengan tempat oleh-oleh khas kota batu  
Ahmad Lutfi Hasbul Wafi,5,8 bulan lalu,"Luar biasa alun2 Kota Batu, Malang.... Cocok buat yang doyan makan nih, atau buat temen2 yang ingin ngobrol asik.. Aman, nyaman."
Gunawan Edi,5,2 tahun lalu,"Alun-alun keren dan banyak fasilitas nya Lengkap Ada playground jg utk anak"" Bianglala juga murah cuman bayar 5rb saja Viem nya keren dr atas bianglala  "
syam sy,5,3 tahun lalu,sangat menarik dan nyaman namun terlalu padat pengunjung.. sekarang untuk masuk menyiapkan kartu vaksin ataupun aplikasi peduli lindungi untuk dapat masuk ke alun2 batu  
Nur Istiqomah,5,4 tahun lalu,"Wahananya lumayan banyak, buat kulineran juga oke karena banyak pilihan dan variasi menu. Kalau mau masuk alun2 di cek suhu dulu dan wajib bermasker.  "
Angga Arshavin,5,5 tahun lalu,"Alun-alun kota wisata Batu. Tempat wisata kalo ke Batu yang murah meriah hore. Selalu ramai, terutama saat sore sampai malam hari.  "
Fidah Mumuh,5,setahun lalu,"Salah satu tempat wisata gratis yg bagus ramah anak"" Nyaman kulinernya jg lengkap tgl pilih sesuai selera  "
Anis Zenia,5,setahun lalu,Ramai dimalam minggu.dng jajanan aneka ragam.Cocok buat keluarga jg bawa anak2.  
mursalin,4,2 tahun lalu,🧑‍💻Tempat Masalah kebersihan lumayan bersih. Tempatnya tertata dengan rapi. 🧑‍💻Makanan Beberapa makanan rasanya biasa saja. Saran saya mending searching dulu yang iconic saja yang di beli. Banyak pedagang pinggir jalan yang makanannya sangat biasa tapi harganya lumayan. 💎Recomended : YES  
Indah Nuriah,5,2 tahun lalu,"Tempatnya bersih,parkiran cukup luas.Kebersihan terjaga,bebas dari asap rokok juga terimakasih.Tersedia tempat sampah di beberapa titik area sehingga memudahkan pengunjung untuk tdk buang sampah sembarang.Keren untuk pertama kali kunjungan kesini👍👍👍 …  "
GAPURA JALAN JALAN,5,setahun lalu,"Alun2 kota wisata batu yang iconik. Terdapat wahana bianglala, playground anak2.  "
Yayang Nadistya Ayu,5,2 tahun lalu, 
Ike ike.rohmawati,5,setahun lalu,Banyak area bermain yang aman & bersih Lokasi nya bersih dengan pemandangan pegunungan & pohon2 yang sejuk Area bermain luas & aman u/anak2 Tolilet mudah diakses & bersih
armin bbie,5,5 bulan lalu, 
Anak Lanang,4,setahun lalu,"alun alun kota batu sangat ramai wisata kuliner, cocok banget buat nongkrong dan jajan malam malam  1 "
muhammad Fahmi,4,10 bulan lalu,"Selalu rame meskipun hari biasa. Dan menurut saya minim informasi atau papan petunjuk. Apalagi didepan ada semacam angkutan buat keliling dari pemerintah setempat tapi sayang minim informasi kayak rute, biayanya berapa atau gratis berngkat minimal berapa oranv atau jam berapa saja jadi sepi selama saya disana 2 jam memperhatikan tak ada yang bernagkat.  "
MOMI - M Tri Adhi Utomo,5,6 bulan lalu,Open space di pusat kota wisata Batu.  1 
Lidwina Arin,5,setahun lalu, 
Herman Syah (bapak Man),5,10 bulan lalu,tempat yang asik dan menarik untuk rekreasi bersama keluarga lebih pada malam weekend  
Uswatun Azizah,5,3 tahun lalu,"Bagus, bersih, ramai padat pengunjung Smoga semakin banyak fasilitas gratis utk umum sperti prosotan anak2..  "
Fitri Nur Azizah,5,setahun lalu,"Aku ke sini nya malem menjelang sore jadi buagus banget lampu lampunya pada nyala, dan buat yang cari buket kecil2 an buat pasangan nya di sini banyak dan murah murah bgtt  "
miftah jannah,5,3 tahun lalu,"Ga pernah bosan datang kesini, hawa adem sejuk suasana menyenangkan. Alun2 ga terlalu luas tapi asik. Ada kuliner, ada wahana, cuma duduk2 juga ada tempatnya. Kalo datang kesini kurang afdhol kalo ga naik bianglala tiket cuma 5k bisa liat kota Batu dari ketinggian.  1 "
Wisnu Purnomo,5,2 bulan lalu,PKL tertata baik  1 
rafikho syawalin,4,2 tahun lalu,buanyak banget stand makanan dan minuman rame pas weekend. jangan lupa buang sampah di tempatnya pokoknya  
syavira aydea,4,5 tahun lalu,Bagus untuk jalan2 bersama keluarga. Bisa menikmati indahnya kota batu dengan naik bianglala dengan tiket 5000 saja. (Disarankan tidak utk yg takut ketinggian ya!) ..makanan disana murah2. Dan dekat dengan masjid.  1 
JAMES LEMBONG,5,sebulan lalu,Santai sambil mkn apel manalagi...ok  
Nur Chasanah,5,2 tahun lalu,"Tempat nya nyaman, asri, bersih, bagus, dan yang pasti gratis Ada area playground untuk anak-anak dan air mancur Banyak tempat duduk Bisa jadi referensi untuk Kota lain  "
Bunda any vlog,5,setahun lalu,"Alun alun Batu salah satu alun alun favorit banyak orang untuk santai dan juga cari makan baik makanan berat maupun camilan, street food juga sangat lengkap menunya di sekitaran alun alun. Harganya relatif murah.  "
natasya pazha,4,3 tahun lalu,"tempatnya asik selalu ramai, buat naik bianglala juga murah. cuman mungkin untuk akses keluar masuk tidak dijadikan satu biar kalau ramai enak  1 "
anggraeni eka,5,6 bulan lalu,Berkunjung saat pagi hari lbh nyaman  
Zayn Alfath,4,2 tahun lalu,"Selalu ramai pengunjung dari berbagai daerah.tempat hiburan keluarga murmer,dan banyak penjual aneka makanan ,jajan,mainan dan oleh2 khas batu.  "
adeliarevena,5,4 tahun lalu,"Merupakan taman kota di batu yang menyenangkan untuk dikunjungi. Lokasinya asri dan tidak banyak sampah berserakan. Ada taman bermain, yang mana ramah untuk anak anak. Disekitar alun alun, ada pasar yang menjual berbagai kuliner. Juga ada persewaan dokar/delman yang siap membawa kalian semua buat keliling alun alun dengan harga yang relatif murah✨  "
novia leny,5,setahun lalu,Parkir nya luas untuk makanan di sana buuuanyak pilihan jangan lupa kalau kesana wajib nyoba ketan susu  
Wawa ceria,5,setahun lalu,hawa dingin membuat betah disana .. waluoun waktu sdh larut malam tp tetep asik bermain .. .. yg lucu pagi nich ada hantu2 ya lucu jg dih ..makannan yg ramah kantong sambil nikmati malam .. luamayn lengkap sih
astrulabi production,5,4 tahun lalu,"Tempat wisata untuk keluarga yang kereen, gratis masuknya ada playground, bianglala dan masih banyak lagi... Anak anak pasti senang sekali bila diajak kemari  "
Yud “Yep” P,5,2 tahun lalu,"Ramai sekali dan macet jalanan di sekitarnya. Malam hari banyak sekali yang jualan makanan. Terutama ketan susu, sempol, dan lain².  "
Dicky Firmansyah A.,5,5 bulan lalu,"Spot turis yang menjual berbagai macam snack, makanan serta oleh-oleh  "
Clarista Samiler,5,11 bulan lalu,"Tempat wisata yg wajib di kunjungi jika be kota Batu, Seru sekali bisa naik Biang lala  "
Amin fajar ma'arif,4,9 bulan lalu,"Tempatnya bagus, banyak tempat bermain anak. Sayangnya di dekat terotoar baunya pesing tapi gak tau lagi kalo sekarang  "
Akhmad Al Fakhri,5,3 tahun lalu,Selalu ke sini kalo lagi wisata ke malang atau kota batu. Di area alun2 banyak tukang makanan yang bervariasi dan murah-murah. Ditambah suasana yang sejuk jadi tempat andalan kalo ke sini. Di sampingnya juga ada masjid raya nya buat sholat. Ada tempat beli oleh2 yang gede banget juga di sini.  1 
willy keren,5,4 tahun lalu,Ramai dan sejuk disana juga ada bianglala yang besar sehingga bisa menikmati panorama alam yaitu Gunung yang mangapit akun tersebut  
Pendik Fradana,5,2 bulan lalu,salah satu pusat kota atau alun alun kota Batu ini salah satu destinasi wisata yang cukup murah dimana untuk masuknya aja free atau gratis dan banyak pilihan streetfood  
Gemoymoy Imoet,5,setahun lalu, 
hosten wijaya,5,setahun lalu,"Tempatnya rame, banyak jualan makanan mantap  "
Avos Rd,5,3 tahun lalu,"Setiap ke batu pasti wajib mampir alun alun nya, tempat yang bersih nyaman buat duduk duduk santai sambil menikmati jajanan yang di jual pedagang sekitar alun alun,cuman maaf untuk sedikit di tertibkan untuk orang yang mintak"" sama pengamen terlalu banyak setiap berapa menit datang silih berganti👌🙏🙏 …  "
Adi Dot Es,5,2 tahun lalu, 
Faridz Glory,4,setahun lalu,"Alun alun tidak terlalu luas , Wisata gratis , parkir tertib murah, alun alun bersih , tidak ada pungli pungli , wisata makanan banyak walaupun rata rata itu itu aja 😁 . …  "
Dna Pml,5,2 tahun lalu,Kalo ke batu tidak sah kalo belum ke alun2 nya ... Ramai setiap hari. Apalagi hari Minggu dan liburan...cocok buat keluarga.dekat dengan wisata juga. Mainan edukasi anak Tersedia Banyak
Mr iBe_ buana,5,3 minggu lalu,"BARU Alun² nyaman buat refreshing, dekat dengan berbagai jualan kuliner terjangkau Cocok buat keluarga"
Pipik Elek,4,3 tahun lalu,"Bagus bersih ada banyak banget stand"" Makanan minuman dan banyak jenisnya mulai dari makanan Korea dan makanan ringan. Hanya saja harganya mnrut saya agak mahal dan ada wisata bianglala.  "
Paramita Setiarani,5,8 bulan lalu,Selalu jadi destinasi terbaik untuk sejenak singgah di Kota Batu.  
Ninin,5,2 tahun lalu,"Banyak penjual makanan, vibesnya oke banget dan bakal ngangenin banget untuk selalu dikunjungi. Naik bianglala adalah part favorit selain makan ketan legenda. Must try!  "
Rizky Prameisela,5,2 minggu lalu,BARU selalu jadi destinasi utama kalo ke batuuuu  
Sri Purwanty,5,2 tahun lalu,"Malam hari sangat rame... byk kuliner disini.sate kelinci, bakar2 an sosis nugget dll, susu murni.. ada bianglala.. ada org berpakaian pocong, kuntilanak.. ada mobil berhiasakan lampu warna warni. Cari oleh oleh khas batu juga ada.. disini pos ketan legenda juga ada.  "
Hamid Anwar,4,4 tahun lalu,"Pergi kesini dalam rangka liburan ke Kota Batu. Tempat menarik disekitar alun-alun antara lain : Masjid Agung (juga sebagai rest area, tersedia kamar mandi air panas bertarif 8.000) selain itu, di sebelah selatan juga ada penjaja kuliner. Pagi hari ada penjual pecel dengan harga dasar lima ribu rupiah. Citarasa Jawa Timur harga terjangkau.  "
Frans Hartanto,3,5 bulan lalu,"Tukang parkirnya ga mau ngasih karcis, gimana dia mau bedain itu kendaraan saya atau bukan kalo karcis aja dia ga mau kasih? Bisa dijadikan celah penjahat buat maling  "
Imam Risoyo,5,4 tahun lalu,"Alun2 dengan konsep terbaik yang pernah saya kunjungi di Infonesia. Playground dengan banyak pilihan wahana untuk anak. Saya menaiki bianglalanya, aman dan bagus. Naik odong2 juga murah denga mengelilingi kota batu. Banyak tempat jajan makanan di sekitarnya. Gemerlap lampu taman dan wahana menambah kesempurnaan alun2 kota batu.  "
Miftachul Rahardoni,5,5 bulan lalu,"Harga jajanan 2x lipat dari kota mojokerto,contohnya telur gulung di alun alun batu 2rb,strawberry 1 mika 10rb,es kepal 20rb,es krim contong kecil 10rb,corn dog 20rb,es jeruk gelas sangat kecil 10rb,waffle toping eskrim coklat 25rb.cireng 10rb.lebih enak beli makanan/minuman yang punya lapak sendiri,misalnya ketan atau penjual/toko toko makanan yang menghadap ke jalan raya harga wajar .toiletnya bersih ,suasana nyaman  "
